"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YGL133W",340.046145295062,0.704355732617362,0.237176455710951,29.4099134693804,4.10883246455694e-07,1.64797016990977e-06
"YOR058C",175.849773510254,0.367811454558204,0.24312364188042,29.4055451078912,4.11781670533984e-07,1.65038538600347e-06
"YKR061W",95.2416154864515,0.784598747106325,0.277386738711316,29.3707086161557,4.19017015494044e-07,1.67817670260052e-06
"YLL042C",23.6691934740429,1.87835993454271,0.377784469280235,29.3291658721305,4.27811595347953e-07,1.71216838914041e-06
"YPL203W",114.743121698757,-1.41772438203106,0.261320894987594,29.2844564253034,4.37482902176571e-07,1.74961755062863e-06
"YHL023C",148.813360397223,-1.1112025961526,0.206250623501479,29.2466159349459,4.45838986255592e-07,1.78175680949061e-06
"YCR081W",48.7162976981043,-1.67293687041595,0.319421772383508,29.2348916010657,4.48460244441345e-07,1.79094768586576e-06
"YNL237W",75.4094941750355,-1.62988703217204,0.318383538105527,29.2227969764183,4.51180440251285e-07,1.80052022395409e-06
"YFR031C-A",357.533226825198,0.903187518496334,0.201194785719196,29.2102914896379,4.54010394034067e-07,1.8105167538753e-06
"YGR169C-A",107.277591876571,2.58100405112503,0.485572873266445,29.2041529836291,4.55406007449739e-07,1.8147831670261e-06
"YBR137W",59.8266550665444,-0.868498938594162,0.23779998020188,29.1948987436897,4.57518108384964e-07,1.82092787830809e-06
"YHR101C",35.60826482855,-1.72791832874036,0.332662463235308,29.1945333959251,4.57601692628132e-07,1.82092787830809e-06
"YMR143W",341.615137882897,0.810149666938516,0.216175793701463,29.1666953136811,4.64015603598496e-07,1.84513271066897e-06
"YPL156C",65.8698307406211,0.461288891424387,0.256740659301029,29.154546344482,4.66842837537432e-07,1.85505096142727e-06
"YIL147C",122.552202122526,-1.18481819121659,0.220925555617672,29.1504354602466,4.67803392812739e-07,1.85754290902335e-06
"YMR086W",193.119248570146,-0.370897380587282,0.204278886761025,29.1446577400951,4.69156765268147e-07,1.86158998526271e-06
"YLR443W",28.2776763528037,-1.81193807714127,0.439634932921826,29.0936777730609,4.81269281577978e-07,1.90829264602912e-06
"YOR389W",48.1487394514291,-1.67271219662168,0.32518373714221,29.0492671190721,4.92075557772895e-07,1.94975315245576e-06
"YDL005C",231.790639035317,2.29476596605854,0.454136289266151,29.0359911321563,4.95352817285974e-07,1.9601282480104e-06
"YPL126W",105.652963854941,-1.28959514790564,0.24700906435127,29.0358099350139,4.95397697576494e-07,1.9601282480104e-06
"YHR068W",181.295911672918,-0.869221463758279,0.218588455347759,29.0212645886257,4.99013696182105e-07,1.97303428064621e-06
"YLL041C",698.506446743373,0.0433096636782546,0.202690502910784,29.0163829855986,5.0023317721718e-07,1.97645321296235e-06
"YLR359W",229.120846321829,-0.764391450397824,0.253685441338811,29.0114374440651,5.01471669817423e-07,1.97994236183761e-06
"YDR153C",106.094386951985,1.19840734045213,0.260394574395599,28.988026201293,5.0737619798525e-07,2.0018362598979e-06
"YPL184C",168.889217224442,0.892686177727129,0.207287002618969,28.9848480104015,5.08183108149593e-07,2.00360091684458e-06
"YHR086W",131.929179283451,-1.93407623934669,0.353021143870023,28.9334904281039,5.21401627497922e-07,2.05426341357208e-06
"YGL183C",34.2367024382837,2.29066803674183,0.443116221436995,28.8945614756878,5.31649851672555e-07,2.09315994605499e-06
"YBL007C",289.92084130441,0.292537329178081,0.190020931423482,28.8834062158475,5.3462348299066e-07,2.10338094896961e-06
"YBR239C",79.1184063952909,-1.00519780126378,0.229748662544679,28.8778991036964,5.36097627368568e-07,2.10769222446739e-06
"YLR325C",320.330956369933,1.32796311551767,0.25333196713244,28.8696350330929,5.38317384589336e-07,2.11492676272722e-06
"YCR008W",184.054841364024,-0.663604700158649,0.185474731907697,28.8613037327829,5.40564503592249e-07,2.12225852678818e-06
"YDR377W",415.83034286456,0.501509128443295,0.150036876103516,28.8311730494225,5.48769946242862e-07,2.15295589473168e-06
"YJL100W",93.8627449402484,0.54270426439077,0.204989337026484,28.824305416446,5.5065756053833e-07,2.15884114690995e-06
"YGR215W",73.0004352955411,1.62166817269978,0.322523834740491,28.7770508928919,5.63823010173924e-07,2.20611769998878e-06
"YKL170W",72.0083516027252,0.842981055287159,0.247722754246089,28.776762084245,5.63904434533122e-07,2.20611769998878e-06
"YNL217W",313.872290321803,1.02024800211537,0.265279402479538,28.7768599284313,5.6387684782263e-07,2.20611769998878e-06
"YNL163C",106.188040121818,-1.2811368811143,0.240165297455559,28.7658553637042,5.66988008851636e-07,2.2166246998684e-06
"YEL009C-A",8.44402041029785,2.68878625347581,0.627854662155348,28.7453153594562,5.72840980478259e-07,2.23793625683337e-06
"YOR096W",303.291244198147,0.221654054722982,0.233254457942605,28.7298388122863,5.77290976142039e-07,2.25374073446902e-06
"YFR042W",32.7834504119049,1.3817017119904,0.374477570344742,28.7254102580295,5.78570674627605e-07,2.257154921814e-06
"YKL176C",173.626806491389,-1.6944470466733,0.314114010497688,28.6893926063087,5.89084439284799e-07,2.29656361879329e-06
"YLL019C",559.379517026251,-0.0816998330533152,0.161974889494866,28.658176227357,5.98351110687256e-07,2.33105876757951e-06
"YML057W",141.822014409525,0.967067380956341,0.201659824919295,28.6259460030707,6.08071719924211e-07,2.36727292222067e-06
"YHR162W",562.416649607654,1.2140745325772,0.224359234589527,28.6048263010906,6.14526889507549e-07,2.39073275240681e-06
"YDR206W",73.2375216090374,-1.2825778370177,0.249157578266257,28.5921261942107,6.1844158420205e-07,2.40428336747357e-06
"YOL127W",703.514726433056,0.263904209355347,0.165598058440918,28.5879526255123,6.19733485912177e-07,2.40762569736174e-06
"YOL030W",437.419270409444,-1.52438042687347,0.280133100965736,28.5404819237974,6.3461903568277e-07,2.46373703678656e-06
"YDL180W",99.1728645152929,0.386969349369446,0.254364549168743,28.5320259282481,6.37307883769754e-07,2.47245279977806e-06
"YLL058W",82.5400365503979,-1.22016625605979,0.24392275982198,28.5213491913137,6.40719165318026e-07,2.48395718161915e-06
"YDR096W",326.247642228569,0.75421660416845,0.178625011437457,28.4868200163208,6.51876957603763e-07,2.52545655828273e-06
"YJR024C",35.6779985277824,-1.77735467392204,0.35934285212513,28.4221016651711,6.7331616532559e-07,2.606702124412e-06
"YPR074C",215.907300434836,-0.106809219013748,0.246211107169461,28.4204269797242,6.73880197828484e-07,2.60707401534895e-06
"YBR106W",359.287241720951,-0.152153957381849,0.171437910104569,28.3894024507771,6.84415104559725e-07,2.64599344032077e-06
"YBR038W",29.3011605947285,1.92307297326475,0.374453146352836,28.3829279733515,6.86634309742232e-07,2.65273213562689e-06
"YJR019C",57.1921048715591,-1.51351702252694,0.309873656727268,28.3609667349771,6.94215526671798e-07,2.68016264663104e-06
"YDL049C",30.8871568072991,-1.75191419668475,0.371250814806649,28.3463263498664,6.99315963315474e-07,2.6979842324311e-06
"YHR039C-A",623.505385913815,1.80711714252939,0.344798241135526,28.3300838836994,7.05018395300503e-07,2.71810206243536e-06
"YLR038C",598.17339189257,0.698005396388403,0.278167266198614,28.3090970508959,7.12455398436967e-07,2.74487484418558e-06
"YIL128W",66.2343055947162,-1.35231782116044,0.277630869563134,28.2885979269245,7.19795305363974e-07,2.77123679763836e-06
"YHR001W-A",860.665851910688,0.950371842272816,0.178897102375859,28.2831613370564,7.21754583036948e-07,2.77686103736107e-06
"YGR135W",269.082250757764,1.04977852166202,0.196978829910676,28.2673162583671,7.27495423106179e-07,2.7970165646132e-06
"YLR205C",37.7282810134796,0.900858752151487,0.315660999841667,28.2436305757497,7.36162254614493e-07,2.82838615203955e-06
"YNL193W",125.904629285752,0.934393814746819,0.212948318847729,28.2372728515882,7.38506136355571e-07,2.83543603420874e-06
"YGL016W",83.0036417227819,-1.81274956656299,0.355060592756842,28.2325096676271,7.40267052707321e-07,2.84023949768078e-06
"YER012W",236.089337987452,1.00405229372227,0.197833737598286,28.2221497222409,7.44111564462545e-07,2.85302513807353e-06
"YHR006W",183.629505368467,0.926031994440524,0.195415673805283,28.2152550483713,7.46681194387573e-07,2.86090848276009e-06
"YPR145W",305.136348630576,0.0327888449401554,0.167358037234046,28.2087766331988,7.49103771273432e-07,2.86821794485518e-06
"YKL035W",539.833847140363,-0.408561146545632,0.191606072667951,28.187094538064,7.57269020849731e-07,2.89749018897929e-06
"YAR042W",112.968791599487,-1.03178928139775,0.237499836114042,28.1854170318881,7.57904449025806e-07,2.89793114998131e-06
"YIL062C",162.988517548179,1.02077117158749,0.194070092230359,28.181303842804,7.59464755087567e-07,2.90039656786235e-06
"YNL039W",186.305767067792,1.39111872780049,0.324905590548189,28.1809727685605,7.59590485103423e-07,2.90039656786235e-06
"YGR003W",70.7703836904405,-1.54394060799695,0.292880284557089,28.158565308361,7.68148583678065e-07,2.93106558881541e-06
"YOR008C",159.575522088408,-1.03748194995587,0.205309076710478,28.1419761706958,7.74546542452271e-07,2.95345570705106e-06
"YGR279C",1705.66939778138,0.636728030410958,0.162811414271727,28.1170615946058,7.8425564079545e-07,2.98843240415284e-06
"YMR074C",100.769154320568,1.02547703538376,0.2064527047665,28.1123667402968,7.86098786261209e-07,2.99340829682925e-06
"YKL218C",44.1405568407602,-1.78881099865597,0.349418293943087,28.0782426378913,7.99626319566634e-07,3.04284031851484e-06
"YNR002C",51.4353833396777,0.278602150930925,0.289133315741048,28.0478016334196,8.11890127654974e-07,3.08739924994257e-06
"YGR009C",295.033895898793,1.32617477230816,0.31769824789815,28.043765111567,8.13530388456409e-07,3.09152646254479e-06
"YLR034C",145.778523237194,-0.788184798354694,0.31973398319161,28.0385907847749,8.15637849496543e-07,3.09742226281203e-06
"YMR158W",53.3982746970606,1.71261013124274,0.363336498805004,28.0258442417445,8.20852731246348e-07,3.11510256524074e-06
"YKL180W",386.264117562562,0.0913048138734568,0.184637837282487,27.9989717101778,8.3195635528701e-07,3.15509112001629e-06
"YDR477W",68.4296295210656,0.832576059645523,0.241607024387106,27.9734197770307,8.42653590125584e-07,3.19348513645553e-06
"YGR271W",135.041750779083,-1.16348807692684,0.223317670239566,27.9565432171147,8.49794221981599e-07,3.2183573152002e-06
"YGR103W",176.33075930921,1.53217444104991,0.291285176011112,27.9518856759402,8.51775503851013e-07,3.22366938312092e-06
"YIL115C",278.641298936658,0.594846887760448,0.201380355190738,27.9311391560158,8.60657178901771e-07,3.25447770057994e-06
"YJR126C",164.892943756287,-1.14138204835984,0.241378071803791,27.9301470662036,8.61084209415694e-07,3.25447770057994e-06
"YBR120C",107.828032601985,1.78526980927098,0.367808603123926,27.9270872789996,8.62402584868386e-07,3.257250712069e-06
"YLR035C",61.1722413984067,-0.593786001011708,0.237441808184532,27.9050011025586,8.71978951707126e-07,3.29118884821165e-06
"YLR445W",4.43351515467227,-3.71188950372284,1.14315611453736,27.8733170711557,8.85902856102418e-07,3.34147922230641e-06
"YDR352W",51.3692105407844,-1.65986188539615,0.341151399068638,27.8420270232318,8.99871814935031e-07,3.39187136739043e-06
"YJL140W",225.78392689477,1.34667501636311,0.253522720828759,27.8344512853907,9.03286875232422e-07,3.40244163753876e-06
"YLR096W",82.9971507286845,-1.2770797981228,0.254360446349322,27.8220195139854,9.08919089671736e-07,3.42134341119003e-06
"YDR031W",119.753933638715,1.39383549372743,0.262605071464067,27.7709124442628,9.32444483677154e-07,3.5075274939672e-06
"YOR380W",39.1330492295874,-1.06544365402194,0.292741386301978,27.7487322836456,9.42842921062269e-07,3.54424960407416e-06
"YFR050C",244.849472543236,0.793425032709473,0.179137984114365,27.7356623060789,9.49024565464835e-07,3.56267914703814e-06
"YGL263W",14.0285307213604,-1.69547381152053,0.480542614757442,27.7358598787753,9.48930819424165e-07,3.56267914703814e-06
"YNL168C",72.464030441486,-1.57812412700188,0.34159833239594,27.7070412620868,9.62703243456396e-07,3.61159580423945e-06
"YOL082W",194.665629903864,-0.881286106127674,0.201192434462496,27.6976664953837,9.67226395203669e-07,3.62612264312223e-06
"YDL191W",443.663777319853,0.721931900162237,0.238434163108134,27.6306445521793,1.00018829960077e-06,3.7471748601721e-06
"YML022W",65.2953262458571,-0.370107014014392,0.406250537383159,27.6188415534616,1.00610836164895e-06,3.766821023351e-06
"YJR105W",273.898996627388,-1.26928892623004,0.251442008748455,27.6083618567502,1.01139405291005e-06,3.78406733966548e-06
"YLR395C",453.743779847968,1.01565730200478,0.241320353287264,27.6003764175457,1.01544033823668e-06,3.79665645927285e-06
"YER146W",38.4410654987127,1.65185018982668,0.325969436770978,27.597667425953,1.01681667982024e-06,3.79925266484142e-06
"YBR191W",312.131253465873,0.400825858574639,0.2110404873162,27.5936296752323,1.0188715795564e-06,3.80437906816936e-06
"YOR283W",80.1204825705919,-1.64373538490276,0.319965898716514,27.5793513445768,1.02617149887105e-06,3.82906993985976e-06
"YGL126W",32.3116039467513,-0.115257456061059,0.415344097446501,27.5762541944668,1.02776183351486e-06,3.82987369532528e-06
"YJR078W",35.3568167063948,-1.51165792004566,0.334247971792348,27.5768771053049,1.02744178136589e-06,3.82987369532528e-06
"YLR263W",34.1761250547711,0.774498964782999,0.303302791458779,27.55678217809,1.03781700030761e-06,3.86475836143963e-06
"YJL076W",140.204435303379,0.454022335939951,0.214416981477165,27.5003305810944,1.06752754323926e-06,3.97274278115293e-06
"YMR140W",120.458216530194,0.521542837845354,0.199056188540276,27.4977929504541,1.06888289820654e-06,3.97513125895101e-06
"YPL009C",348.281221321277,1.99235399883257,0.399061918889009,27.4911654790676,1.07243076872426e-06,3.98566498503192e-06
"YHR114W",63.7092295149141,1.06234248598593,0.281669983268507,27.4877849481985,1.07424499421301e-06,3.9897459085071e-06
"YGL035C",73.3563731832344,-1.40404036174097,0.270213153205575,27.4439785375233,1.09803397936037e-06,4.07538127849209e-06
"YEL059C-A",30.6396207205796,2.02735946093923,0.408613609493951,27.4221826048196,1.11006575860333e-06,4.11729450145084e-06
"YOL006C",301.553051078339,1.62648376834297,0.34046812534193,27.4098829327756,1.11691351570191e-06,4.13993692346996e-06
"YJR074W",79.1902439283908,-1.20167216563859,0.267621156996507,27.3807005694285,1.13333008100681e-06,4.19799327213359e-06
"YLR285C-A",18.0995557626706,2.06282299293532,0.44403150120844,27.3778903188014,1.13492367112694e-06,4.20110283843735e-06
"YMR103C",65.7669648426819,1.09173915200506,0.303950829671221,27.3655310846407,1.14195877958028e-06,4.22433755713262e-06
"YOR002W",147.720179856742,-1.40130695171416,0.266414769888437,27.3582001199932,1.14615229022558e-06,4.23703676764879e-06
"YDL028C",111.163285107495,0.257976686633286,0.197523475502814,27.3522888655938,1.14954490028516e-06,4.24676037101368e-06
"YLR014C",39.1730795749655,-1.73027084441135,0.348803362414031,27.3199172750317,1.16830259328711e-06,4.31319665155896e-06
"YDR144C",22.7799051633043,1.66165545675417,0.422624837118449,27.3148099772644,1.17128984046708e-06,4.32136139155105e-06
"YEL064C",49.8808788770826,-1.95349133918254,0.397960573208622,27.2988518716757,1.18067300855663e-06,4.35309684359296e-06
"YER028C",48.2352033758542,0.209781220979673,0.337499136908937,27.2431987529821,1.21398845350172e-06,4.47296936141406e-06
"YGR217W",125.237896622656,-1.21206517481782,0.237687288186581,27.217684431143,1.22957470634367e-06,4.5274029669799e-06
"YDR298C",490.107832170569,0.557619240071812,0.182127827155828,27.1870756593016,1.24853732768139e-06,4.59418854195046e-06
"YHR060W",46.0043453302122,1.97649598634744,0.38755516556585,27.1761649645513,1.25536714508955e-06,4.61627086818077e-06
"YGL257C",46.7841030221333,-1.72306530624535,0.337212849000378,27.1370562211061,1.28015664251792e-06,4.70432233210246e-06
"YER164W",256.831453587703,-0.0541452528145114,0.221416750766471,27.1175698264746,1.29269042167037e-06,4.7441227530472e-06
"YPR102C",180.094257061849,0.188977876552719,0.225492013330626,27.1178075652778,1.29253676946599e-06,4.7441227530472e-06
"YER005W",61.5857316007037,-1.33767430741991,0.283816060818575,27.1104059227734,1.29732907928304e-06,4.7580120478511e-06
"YLR058C",167.863160135479,0.584955777898949,0.207295702130714,27.0889760203867,1.31130463704784e-06,4.80610403486414e-06
"YNL259C",30.8531911550654,1.7644810943715,0.345620025598272,27.0402464023673,1.34364672856647e-06,4.92140428983812e-06
"YOR032C",133.733792924664,-0.873900551606251,0.245708614603846,27.0285898396529,1.35150074522195e-06,4.9469189563939e-06
"YLR350W",266.951934532509,0.955804251281437,0.208504442342262,27.0115532604681,1.36306239277458e-06,4.98596230475851e-06
"YKR019C",32.3320530901564,-1.35326480503412,0.3151109751776,26.9614199691806,1.39766162648497e-06,5.10916858343029e-06
"YLR450W",153.920759849393,-1.63331265461965,0.321456494135219,26.9456390703639,1.40873342814072e-06,5.14626487093244e-06
"YIL027C",67.1946271852189,1.51051120285362,0.293810276068025,26.9369389779309,1.41487483167007e-06,5.16193037801831e-06
"YPR020W",400.4053092232,1.42655946220834,0.292666143869138,26.9373597139629,1.41457721856402e-06,5.16193037801831e-06
"YOR335C",291.856622715201,-1.04088796835081,0.218425789985359,26.9224571933196,1.42515696895173e-06,5.19604023169507e-06
"YPL013C",119.685321332401,1.8141649712035,0.346434041687024,26.884538844023,1.45243453179378e-06,5.29202928490722e-06
"YOR158W",128.717473419913,1.48922563576121,0.29721831494344,26.8769383954415,1.45796460989554e-06,5.308706432502e-06
"YER172C",200.886530685196,-0.948944750244871,0.207784859549766,26.7930507183572,1.52041785059317e-06,5.53249369409182e-06
"YCR003W",79.5111166265742,1.70914487934405,0.338953326666844,26.7566338209343,1.54835588326853e-06,5.63047690971865e-06
"YOL056W",18.5465506443179,-2.23245400772876,0.462193210878642,26.7546197646758,1.54991590655884e-06,5.63247326512676e-06
"YML035C",161.197436382971,-0.10092106673389,0.189361991759607,26.7525422986231,1.55152669184215e-06,5.63465136913469e-06
"YMR032W",11.19201401597,3.09173061942314,0.654103714177286,26.7196974273806,1.57721690965031e-06,5.72421850401424e-06
"YGL134W",78.1923720188952,-1.17621227987002,0.245322890808168,26.715927869743,1.58019241788083e-06,5.7312838281342e-06
"YNL122C",36.8770793743842,1.7677857652313,0.344715640256307,26.7041759977304,1.58950486026983e-06,5.76130876809579e-06
"YLR437C",36.8897619746859,1.55324761135964,0.326192364267937,26.7028173221732,1.59058503783189e-06,5.76147545238065e-06
"YDR197W",79.9950374803434,1.04653408729386,0.234788055637847,26.6771430552663,1.61113521067931e-06,5.83212102579236e-06
"YGR239C",84.6351046915388,0.5610129393496,0.265059673920181,26.6747551569373,1.6130599730236e-06,5.83529682448991e-06
"YLR351C",103.450850012167,-1.30679163550238,0.268149226446772,26.6521581841826,1.63138845623587e-06,5.89777098617135e-06
"YER101C",52.8909713191967,-1.19349082246668,0.29928027443844,26.6409214086153,1.64058002593164e-06,5.92715390691645e-06
"YLR020C",59.061056146153,-0.764354136260251,0.269549260795212,26.6258669427456,1.65297564777439e-06,5.96806696937856e-06
"YPL167C",115.673723968063,-0.621886019350359,0.221069523733735,26.6149891568431,1.66199049855511e-06,5.99672867062858e-06
"YJL200C",111.407585843669,0.756163933695628,0.262726788009854,26.6048665661705,1.67042364663852e-06,6.02325575108298e-06
"YIL047C",455.284876822366,-0.840312802894764,0.177996985602738,26.5900322556448,1.68285950049749e-06,6.0602522800721e-06
"YLR136C",19.0806571607292,-0.797402257393265,0.462153381197471,26.5910085526886,1.68203821559056e-06,6.0602522800721e-06
"YJL167W",471.476487558514,-0.713623795912009,0.16405909929615,26.5785329867674,1.69256319705868e-06,6.09125941267047e-06
"YKR054C",389.291768226036,-0.523554002214328,0.159071677704707,26.5678367505204,1.70163947383461e-06,6.11996998627024e-06
"YNCP0021W",1983.92739233587,0.890738840898737,0.404067393843777,26.5623571820014,1.70630799132543e-06,6.13280117398321e-06
"YHR018C",512.678588114701,-0.434059382238952,0.235330887094516,26.5451179295493,1.7210792985544e-06,6.18190378610352e-06
"YGR028W",141.370610612262,0.118297822809133,0.191136799629763,26.5398179146197,1.7256462200585e-06,6.19431384790327e-06
"YGR241C",125.880928249853,1.02561047999616,0.213382281381374,26.5206230649463,1.7422877099365e-06,6.25002242888361e-06
"YKR066C",240.563113404946,-0.428586228145899,0.251802517402236,26.517238902829,1.74523829758199e-06,6.25657822125436e-06
"YMR121C",53.3195531892425,1.45893387600952,0.293092075197033,26.4827343442406,1.77560886357979e-06,6.36136140128812e-06
"YOL155C",450.183169046525,-1.01109447348466,0.23472269853639,26.4800154282631,1.77802437075256e-06,6.36592144567001e-06
"YBR180W",13.4738010455387,2.09492764132371,0.472733207781082,26.4729524317869,1.78431456104576e-06,6.38433938316374e-06
"YKL179C",102.076117445896,1.25989138521802,0.287814847596736,26.4571913253664,1.79843149846741e-06,6.43072007571371e-06
"YFL017W-A",38.4315034834813,1.75982904564537,0.344225217841437,26.4437146952971,1.81059081712451e-06,6.47004582565788e-06
"YDL036C",47.5731888703135,0.423080534073186,0.280874365124493,26.4403008030747,1.81368403730783e-06,6.47694472553971e-06
"YDR517W",75.7641124752305,-1.35113024788742,0.278497713325049,26.3904378108091,1.85947028203713e-06,6.6362004748423e-06
"YDR382W",291.372988608135,0.929026922653967,0.183033942364445,26.3438170689938,1.90332436573771e-06,6.78836110212854e-06
"YER048W-A",47.8500623643344,-0.0298083519301957,0.337257735112316,26.3193439017974,1.92675763262252e-06,6.86754112049909e-06
"YPR082C",75.0491540838964,1.21198742450107,0.26756093158415,26.3009917791801,1.9445190440607e-06,6.92641662050009e-06
"YGR250C",368.501282316608,0.943449669538233,0.184410503704236,26.2967126642748,1.94868390816742e-06,6.93547239074212e-06
"YMR242C",345.99688245296,-0.0176468938803133,0.245746108090364,26.2958227261631,1.94955120515207e-06,6.93547239074212e-06
"YPL278C",41.9275862267266,-1.60599053147744,0.325402679293054,26.2773306222568,1.96766044736511e-06,6.99542843157054e-06
"YLR425W",87.7357391396936,-0.842363544244567,0.224543900289168,26.2738363777467,1.97110119555172e-06,7.00319181149146e-06
"YCR089W",35.2788529745435,-1.29035221264327,0.333466956472247,26.2672501062599,1.97760299913767e-06,7.0218140906284e-06
"YNL058C",28.9838657156706,1.40621172046593,0.323185187045408,26.2607703570477,1.98402057533297e-06,7.04011377399998e-06
"YCL045C",140.250134292026,-1.13583595157089,0.225276945254155,26.2494988736997,1.99523356986322e-06,7.07539542820368e-06
"YIL156W-B",67.2409583059993,1.16079448751691,0.24583079044765,26.2480063413465,1.99672310091493e-06,7.07617327938744e-06
"YCR046C",51.4747598832003,1.2238509013903,0.274617092176957,26.2456005875965,1.99912635808027e-06,7.08018623068354e-06
"YBL004W",266.732216820809,-1.12552712245823,0.218486145012673,26.232645249933,2.0121180691538e-06,7.12167075175085e-06
"YGR185C",78.5689848607023,1.0878399960114,0.231436255406417,26.2056461880562,2.03946488859793e-06,7.21387866309782e-06
"YGL211W",73.3912555179615,-1.50649518212909,0.295604601483668,26.2002735991175,2.04495085701296e-06,7.22869367031676e-06
"YMR096W",44.5929732191723,-1.11616136715155,0.380949792979754,26.1780949550029,2.06775417866421e-06,7.30466615684102e-06
"YGR206W",30.6819789291705,1.39612144818841,0.314684297981081,26.148779477929,2.0982859958273e-06,7.40782717538268e-06
"YNCL0014C",229688.801072105,1.50740847045966,0.345006534171539,26.1251615199183,2.12321149378175e-06,7.49107741092979e-06
"YNL256W",73.1219394984119,-1.00372057204064,0.267618399243191,26.1189900259252,2.12977330611136e-06,7.50472301603187e-06
"YOL086W-A",63.2108599319408,1.25077140222307,0.246718406379471,26.1201911727571,2.1284946048971e-06,7.50472301603187e-06
"YOL113W",96.7160614509058,-0.931142415737195,0.226768661202333,26.1173848723786,2.13148329880771e-06,7.50600092140187e-06
"YDR457W",770.401746100859,-0.832825195329197,0.189488311256357,26.0989919488201,2.15117581544576e-06,7.5705625191714e-06
"YOR107W",56.3497906116466,-1.23119672088366,0.28455414815509,26.0905562352557,2.16026832892857e-06,7.59776190685672e-06
"YMR278W",212.906767126172,-0.491549544991856,0.214351418500768,26.0884117267878,2.16258592809638e-06,7.60111432518924e-06
"YJR080C",147.078536788538,0.834403254896049,0.208600024076419,26.0730123623151,2.17930142196564e-06,7.65503670981752e-06
"YEL006W",67.2920732874356,-1.43488628616523,0.297160517365985,26.0632485401971,2.18996658969655e-06,7.68765209275329e-06
"YBR182C",70.6785772573595,-1.23932303385157,0.332391162374795,26.0151798799451,2.24323858367145e-06,7.86969908667106e-06
"YLR367W",198.61715826454,0.253934798133607,0.188467825787025,25.9661257220537,2.29893896501869e-06,8.06003082071687e-06
"YAL021C",87.3829671189878,-1.84876158838805,0.363329215746491,25.9549312108059,2.31184279339374e-06,8.0968905903008e-06
"YOR051C",160.262095116349,-0.8987689407527,0.197314156415276,25.9544845388189,2.31235916876119e-06,8.0968905903008e-06
"YLR352W",85.4981546690094,-1.24747163929288,0.259645529612202,25.9429995108285,2.32567612345362e-06,8.13840558025134e-06
"YDL024C",81.8600665281626,0.481136405753709,0.254261815903522,25.857250659024,2.42755657905469e-06,8.48959052223081e-06
"YER011W",7.81814263892896,-1.48296291017,0.591705147764812,25.8435037697604,2.4442997304353e-06,8.5427815547397e-06
"YDR232W",328.807755276638,1.00994866113208,0.202089703955515,25.8349864720499,2.45473134120205e-06,8.56848891092519e-06
"YIL033C",245.933678539839,0.454065752014758,0.198897190875946,25.8357350539393,2.45381272941413e-06,8.56848891092519e-06
"YIL098C",90.8142305608453,1.65714243146752,0.32460497343865,25.8191698629941,2.47422106795377e-06,8.63111181563586e-06
"YNCB0008W",25.1015712189767,-0.953638332106563,0.411668426631623,25.8077647511853,2.48837075826903e-06,8.67503973361499e-06
"YGR214W",375.845548107959,-0.488786081719897,0.234521838174614,25.7923793340164,2.50758688663642e-06,8.7365644436845e-06
"YGL130W",69.4733434440928,-1.23856694343011,0.249073842900143,25.788436669437,2.51253504926919e-06,8.74833297467414e-06
"YGL219C",319.3541858213,1.10030141446395,0.224047901808319,25.7166814051732,2.60431544431031e-06,9.05658011251732e-06
"YOL120C",341.549782635457,0.478780028780658,0.212453454534879,25.7169448111873,2.60397247072074e-06,9.05658011251732e-06
"YPR095C",131.008462873415,-0.829975066512497,0.189733630488094,25.7060435972994,2.61820445238572e-06,9.09919962834737e-06
"YER040W",77.285640927048,-1.2323261628085,0.248246176647518,25.6670276220316,2.6697818019283e-06,9.27266484946542e-06
"YFL055W",5.70362087923446,-5.49533634325153,1.27623817847307,25.6534042996499,2.68802952912818e-06,9.3302258609178e-06
"YOR095C",27.5972245351255,0.919287501529455,0.425937023963984,25.5988030805949,2.76242527765904e-06,9.58248519417094e-06
"YIR021W",45.3931785422536,1.5082593774103,0.322392982239444,25.5908423705181,2.77344262295824e-06,9.61471614965797e-06
"YER148W",149.564572007839,0.525765720342966,0.220489824410269,25.5838474017668,2.78315967791752e-06,9.64240209308365e-06
"YER050C",135.129239097079,2.05849370732148,0.396159525125151,25.5804541891563,2.78788561206673e-06,9.65277237092839e-06
"YGR149W",61.1514663248487,-1.55147572591284,0.316087376981879,25.5771922121755,2.79243633148927e-06,9.66252347995449e-06
"YOR167C",209.92714335635,1.00242039661481,0.198876731011718,25.5557480466369,2.82253815369562e-06,9.76062076613178e-06
"YML055W",65.2174985282562,1.42300724342057,0.291917759612775,25.5474981171557,2.83420507032541e-06,9.79488613324e-06
"YBR159W",138.512834805227,-0.516846445885049,0.203926354906512,25.5404434500174,2.84421990946714e-06,9.82340304751483e-06
"YPR164W",88.8666915143137,-1.57003775263659,0.323191295052289,25.5135279845701,2.88275537924571e-06,9.95032851163436e-06
"YGL185C",34.5656568715963,-1.61622544750435,0.330822878367842,25.5028764422334,2.89814923040851e-06,9.99726895517386e-06
"YHR049W",525.836298654522,0.218840570484311,0.176335330783916,25.453094287463,2.97119257978325e-06,1.02428922413196e-05
"YHR160C",41.5987532987458,-0.733243108132286,0.278474841716971,25.4466546909874,2.98077463828523e-06,1.02695705070421e-05
