"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","comparison","SGD","GENENAME","ENTREZID","label"
"YGR087C",512.645887784479,-4.70149161089378,0.188286254508547,-24.8375912963339,3.52132674055049e-136,1.96173112716068e-132,"Thin_vs_Early","S000003319","PDC6","852978","PDC6"
"YCR105W",610.523669222728,7.05725616081116,0.304738706870081,22.4710207123804,7.97375822156227e-112,2.22109035261617e-108,"Thin_vs_Early","S000000702","ADH7","850469","ADH7"
"YHR094C",673.17594605345,-4.02956592579851,0.191605488859307,-20.9835724273226,9.26638759098633e-98,1.72076817564616e-94,"Thin_vs_Early","S000001136","HXT1","856494","HXT1"
"YKR097W",375.168314065009,5.10372637082315,0.247174825761538,20.282730771509,1.82701286927802e-91,2.54457217368696e-88,"Thin_vs_Early","S000001805","PCK1","853972","PCK1"
"YGR088W",705.642702769732,-4.74748315656552,0.234079678883379,-20.2035167440306,9.11677342860665e-91,1.01579089541535e-87,"Thin_vs_Early","S000003320","CTT1","852979","CTT1"
"YNR073C",1904.60928137111,6.70285030629528,0.327961149905843,19.8243570071591,1.83511384630903e-87,1.70390320629794e-84,"Thin_vs_Early","S000005356","MAN2","855810","MAN2"
"YNR072W",852.138446820917,4.71990007144167,0.261413839059996,17.925589190482,7.44575392126013e-72,5.92575644219146e-69,"Thin_vs_Early","S000005355","HXT17","855809","HXT17"
"YPL095C",392.27142771151,-3.68629850932636,0.206371653625501,-17.8110189909509,5.80434278039554e-71,4.04199920369795e-68,"Thin_vs_Early","S000006016","EEB1","856010","EEB1"
"YOR273C",430.743887212398,-3.22772809861401,0.186164078235245,-17.308209413716,4.079040293094e-67,2.52492594142519e-64,"Thin_vs_Early","S000005799","TPO4","854447","TPO4"
"YDL243C",658.080217379517,4.22853346642544,0.24543097725502,17.1823471748128,3.60044013153499e-66,2.00580519727814e-63,"Thin_vs_Early","S000002402","AAD4","851354","AAD4"
"YNL141W",202.857306710196,-3.27325222988066,0.204728063042905,-15.920674505753,4.55440521667802e-57,2.30659922382848e-54,"Thin_vs_Early","S000005085","AAH1","855581","AAH1"
"YLR377C",412.980886828524,4.21831592046496,0.265557512270605,15.8020342408473,3.01236862204122e-56,1.39849213278264e-53,"Thin_vs_Early","S000004369","FBP1","851092","FBP1"
"YGR201C",158.135015927399,-3.66449547539784,0.235064936940211,-15.4659392890956,5.89076939717218e-54,2.52442125474202e-51,"Thin_vs_Early","S000003433",NA,"853115","YGR201C"
"YNL036W",551.689704053751,3.36236150807762,0.236263326850325,14.2021864955289,8.8797957709358e-46,3.53352444570596e-43,"Thin_vs_Early","S000004981","NCE103","855692","NCE103"
"YNR071C",1051.54485673005,5.36044963876239,0.355185830564225,14.0520484976004,7.48375307089738e-45,2.77946589053129e-42,"Thin_vs_Early","S000005354",NA,"855808","YNR071C"
"YPR036W-A",1310.28957278736,3.77668977314891,0.268796562577182,14.040889952337,8.76055380399472e-45,3.05031532762841e-42,"Thin_vs_Early","S000028425","SPO24","856149","SPO24"
"YJL052W",13178.3220154818,-2.72616144057731,0.198154360417461,-13.7537812815864,4.83357251690506e-43,1.5839901465693e-40,"Thin_vs_Early","S000003588","TDH1","853395","TDH1"
"YMR145C",424.744414831377,2.73643845847032,0.199495201482268,13.6971628180493,1.0556939125189e-42,3.26737265924599e-40,"Thin_vs_Early","S000004753","NDE1","855176","NDE1"
"YIR019C",10425.377635097,3.0441563031111,0.224946042277158,13.5375487614081,9.38692758367512e-42,2.75234597729758e-39,"Thin_vs_Early","S000001458","FLO11","854836","FLO11"
"YML128C",504.021867992869,-2.04601774910663,0.15566405182486,-13.1382736364626,1.98708534616993e-39,5.53502623175634e-37,"Thin_vs_Early","S000004597","MSC1","854911","MSC1"
"YDL210W",118.053908626276,-3.14894474753516,0.238349303924142,-13.1248195554218,2.37347426465303e-39,6.2964881563724e-37,"Thin_vs_Early","S000002369","UGA4","851317","UGA4"
"YMR319C",154.965217920584,-3.1989901598678,0.243297580745174,-13.0831400064658,4.11100470586333e-39,1.04101850983475e-36,"Thin_vs_Early","S000004938","FET4","855369","FET4"
"YDR406W",651.813803306222,-2.57222622486428,0.196753222464604,-13.0668914280612,5.09034933426365e-39,1.23297113657316e-36,"Thin_vs_Early","S000002814","PDR15","852015","PDR15"
"YOL128C",189.088427324181,-3.01381695835339,0.230870631494654,-13.0101296385137,1.07160142434898e-38,2.48745480627007e-36,"Thin_vs_Early","S000005488","YGK3","853992","YGK3"
"YBR072W",2101.11093304118,3.78436194919424,0.292821338919255,12.9230187118747,3.33784363491841e-38,7.43805075605218e-36,"Thin_vs_Early","S000000276","HSP26","852364","HSP26"
"YLR004C",99.3322348151673,-3.19393491915892,0.245636623075208,-12.8939911029441,4.86589428208895e-38,1.0426114248276e-35,"Thin_vs_Early","S000003994","THI73","850690","THI73"
"YDL039C",82.9833492689176,4.31369115279877,0.32502871032127,12.8376653406905,1.00870727239343e-37,2.08129933870511e-35,"Thin_vs_Early","S000002197","PRM7","851522","PRM7"
"YBL049W",266.582437056188,-2.52139783451356,0.196318020540812,-12.822992244412,1.21903598250466e-37,2.42544623519052e-35,"Thin_vs_Early","S000000145","MOH1","852231","MOH1"
"YPR002W",81.1746254544437,3.91240129711154,0.298605199915621,12.8108960309439,1.42479717819981e-37,2.73708451025902e-35,"Thin_vs_Early","S000006206","PDH1","856108","PDH1"
"YJL212C",246.409071050221,-2.93707899004645,0.229379390681389,-12.7696719582088,2.42172936558381e-37,4.49715143188913e-35,"Thin_vs_Early","S000003748","OPT1","853218","OPT1"
"YGL117W",211.372411388448,4.02355714750765,0.314143029749413,12.6979362771101,6.07095590725068e-37,1.09100952771915e-34,"Thin_vs_Early","S000003085","ARO5","852761","ARO5"
"YNR034W-A",5131.83819900285,4.65229615523086,0.36848608838108,12.6546928323468,1.05386952693489e-36,1.83472097954821e-34,"Thin_vs_Early","S000007525","EGO4","855770","EGO4"
"YJL034W",1814.43467955502,2.23042751603638,0.176846742009905,12.6114332238153,1.82641076023656e-36,3.08331343796299e-34,"Thin_vs_Early","S000003571","KAR2","853418","KAR2"
"YDR536W",252.427777022981,3.03468222966879,0.240844233618013,12.5653960213874,3.27232404289175e-36,5.36179918910292e-34,"Thin_vs_Early","S000002944","STL1","852149","STL1"
"YNCH0007W",1689.90195218717,4.77250048378825,0.37996889720318,12.5592925918162,3.53478936844255e-36,5.62637473474099e-34,"Thin_vs_Early","S000028470","RUF5-1","9164903","RUF5-1"
"YIL045W",326.514949629879,-3.11871528495594,0.250336660810329,-12.4240495802867,1.93512528532299e-35,2.99460637903733e-33,"Thin_vs_Early","S000001307","PIG2","854766","PIG2"
"YDR345C",2255.43479515158,-2.37645282346862,0.192352848939825,-12.3521352075462,4.74354999747381e-35,7.14224784754772e-33,"Thin_vs_Early","S000002753","HXT3","851946","HXT3"
"YKR009C",127.20520798235,-2.64103548587462,0.213789558699567,-12.3025813212014,8.77250941147137e-35,1.28609605082387e-32,"Thin_vs_Early","S000001717","FOX2","853878","FOX2"
"YNL030W",603.737121080518,2.15788535976037,0.176145877052989,12.2462355765799,1.75976450522817e-34,2.51375591246824e-32,"Thin_vs_Early","S000004975","HHF2","855701","HHF2"
"YIL155C",481.814343880599,3.31673814964095,0.272503587792349,12.151084695911,5.66095111547495e-34,7.88428966607774e-32,"Thin_vs_Early","S000001417","GUT2","854651","GUT2"
"YDR089W",136.753324728888,-2.43409001820517,0.200075540468806,-12.1324445759575,7.10949291860623e-34,9.6602402559891e-32,"Thin_vs_Early","S000002496","VTC5","851663","VTC5"
"YKR034W",313.475617108433,-2.33075029287795,0.193974450678283,-12.0023144664026,3.45497668326472e-33,4.58277978630184e-31,"Thin_vs_Early","S000001742","DAL80","853904","DAL80"
"YFL068W",115.195505081861,-2.53827072639444,0.212964556845203,-11.8610464893164,1.88602996738584e-32,2.44350533681546e-30,"Thin_vs_Early","S000001826",NA,"850476","YFL068W"
"YOR247W",221.212452786464,2.74507669015868,0.23053720097772,11.8495263101991,2.16410627391568e-32,2.74005364817824e-30,"Thin_vs_Early","S000005773","SRL1","854421","SRL1"
"YPL262W",579.426092490667,2.37261858627092,0.203762356357827,11.639144001763,2.60618083080087e-31,3.22645186853147e-29,"Thin_vs_Early","S000006183","FUM1","855866","FUM1"
"YHL028W",163.566586604567,-2.6544473243947,0.228373599702518,-11.5917188637691,4.53930472478193e-31,5.49749274386089e-29,"Thin_vs_Early","S000001020","WSC4","856357","WSC4"
"YGR125W",996.022272676271,-1.53052491952722,0.132033642714404,-11.5898355130694,4.64022802245433e-31,5.50015113044534e-29,"Thin_vs_Early","S000003357","VSB1","853026","VSB1"
"YNCD0033W",216.06524266997,-2.51742884105662,0.217075952885751,-11.5748652288729,5.52580260487853e-31,6.2824992473017e-29,"Thin_vs_Early","S000345038","SUT053","84313892","SUT053"
"YOR092W",322.578815362598,-2.24942291662472,0.194150339196244,-11.5765977955336,5.41528364693745e-31,6.2824992473017e-29,"Thin_vs_Early","S000005618","ECM3","854259","ECM3"
"YLR257W",680.87022134131,-1.83029708698653,0.15883601960764,-11.5202808292903,1.04270604403288e-30,1.16178307426144e-28,"Thin_vs_Early","S000004247",NA,"850961","YLR257W"
"YBL048W",184.93681170118,-2.69198209336063,0.237087322991768,-11.3287573118846,9.45364540039234e-30,1.0326717357958e-27,"Thin_vs_Early","S000000144","RRT1","852232","RRT1"
"YCL025C",742.430953121257,3.35046989461846,0.298856944272953,11.198569880493,4.14368564486665e-29,4.4393216783754e-27,"Thin_vs_Early","S000000530","AGP1","850333","AGP1"
"YOR047C",73.1454111690907,-2.82319827154497,0.250355455329565,-11.1858264061645,4.78427378369427e-29,5.0289036318794e-27,"Thin_vs_Early","S000005573","STD1","854212","STD1"
"YJR095W",94.4038675899533,3.59838515063387,0.313472021384299,11.182601408856,4.96139633421052e-29,5.11850721812719e-27,"Thin_vs_Early","S000003856","SFC1","853558","SFC1"
"YGL055W",2352.2693340143,-1.99769059929397,0.179622980666143,-11.1182531542504,1.02254466889583e-28,1.03574479098521e-26,"Thin_vs_Early","S000003023","OLE1","852825","OLE1"
"YEL069C",441.177623544241,7.48636286305275,0.442788064869004,10.7945657113004,3.65184906123992e-27,3.63293770002993e-25,"Thin_vs_Early","S000000795","HXT13","856640","HXT13"
"YGR067C",84.3190259376406,3.02486547522027,0.278095884099151,10.752841235577,5.74637686777193e-27,5.55731193607848e-25,"Thin_vs_Early","S000003299",NA,"852958","YGR067C"
"YIL053W",98.1582755597718,-2.86939090833383,0.265346972530256,-10.7522115475775,5.78574927827233e-27,5.55731193607848e-25,"Thin_vs_Early","S000001315","GPP1","854758","GPP1"
"YKL165C",126.86514600451,2.54338053177188,0.237744388733815,10.6630066604305,1.51615193125168e-26,1.43160718796663e-24,"Thin_vs_Early","S000001648","MCD4","853690","MCD4"
"YNL339C",180.796975670487,-3.01995012062314,0.282319545472735,-10.6551926392205,1.64902902533172e-26,1.53112345002051e-24,"Thin_vs_Early","S000005283","YRF1-6","855377","YRF1-6"
"YHR092C",223.794084582125,-2.31250619681216,0.217327262611018,-10.6272891790028,2.22485533714898e-26,2.03191296446836e-24,"Thin_vs_Early","S000001134","HXT4","856492","HXT4"
"YJL158C",230.917948709932,2.45351214058715,0.230566117522333,10.5931105946981,3.20752613092556e-26,2.88211743151391e-24,"Thin_vs_Early","S000003694","CIS3","853282","CIS3"
"YJR138W",285.958872211286,-1.76281568777652,0.168118545676544,-10.4792617922554,1.07580175897024e-25,9.51316126860825e-24,"Thin_vs_Early","S000003899","IML1","853603","IML1"
"YDR545W",52.2105808678613,-5.57355607260876,0.469568849982002,-10.4364775092495,1.68964452664987e-25,1.47078275905726e-23,"Thin_vs_Early","S000002953","YRF1-1","852158","YRF1-1"
"YPL111W",158.632082550348,2.39575373291884,0.229052979970661,10.4258475408432,1.88967003707613e-25,1.61959258100786e-23,"Thin_vs_Early","S000006032","CAR1","855993","CAR1"
"YOR348C",634.073163603763,-2.27463411919362,0.218116130816881,-10.4233374847562,1.94022720868677e-25,1.63772814842333e-23,"Thin_vs_Early","S000005875","PUT4","854530","PUT4"
"YMR118C",132.274443662932,-2.37272898141082,0.227883631971852,-10.3825733283418,2.97642234967735e-25,2.47487297164963e-23,"Thin_vs_Early","S000004724","SHH3","855145","SHH3"
"YDR524C-B",1263.66619178018,1.4736676025463,0.142369256594521,10.350603695564,4.15855257174529e-25,3.40695534958721e-23,"Thin_vs_Early","S000028739",NA,"1466438","YDR524C-B"
"YKL071W",365.941795350843,3.25836640760129,0.314919478326292,10.3193270894602,5.76256003237665e-25,4.65264086092323e-23,"Thin_vs_Early","S000001554","OSI1","853792","OSI1"
"YCR012W",5526.26246218179,-2.09962633807606,0.204314412240858,-10.2735258986224,9.27514716968965e-25,7.38169212604872e-23,"Thin_vs_Early","S000000605","PGK1","850370","PGK1"
"YKL016C",1000.73618813336,1.66253591297884,0.161854249632746,10.2713204792081,9.48967420519939e-25,7.44605281650222e-23,"Thin_vs_Early","S000001499","ATP7","853853","ATP7"
"YLR157C-C",5103.67428273018,3.53039598212165,0.346632596680676,10.1973988836882,2.03653643149858e-24,1.57577006387203e-22,"Thin_vs_Early","S000028565",NA,"1466414","YLR157C-C"
"YHL050C",266.55306341634,-2.37676379313982,0.234182158321632,-10.135696503759,3.83629773231698e-24,2.92767324201889e-22,"Thin_vs_Early","S000001042",NA,"856335","YHL050C"
"YMR122W-A",332.284674712586,2.43264745211263,0.241722700029987,10.0557044734738,8.66990994888114e-24,6.52703626016444e-22,"Thin_vs_Early","S000007524","NCW1","855152","NCW1"
"YFR015C",191.210765186538,2.59200461826941,0.259428429339935,9.95081789273691,2.5011901855745e-23,1.85788406984474e-21,"Thin_vs_Early","S000001911","GSY1","850569","GSY1"
"YAL012W",95.4877024159423,2.61343919140513,0.260918996994297,9.94844091298758,2.56164866855198e-23,1.87775588585567e-21,"Thin_vs_Early","S000000010","CYS3","851221","CYS3"
"YLR446W",69.244287882171,-2.56623698954069,0.256291100278983,-9.94438313097929,2.66821988257309e-23,1.93047441114477e-21,"Thin_vs_Early","S000004438","NGK1","851167","NGK1"
"YOR161C",117.082780793038,-2.51033465464038,0.251778158791525,-9.93823907971998,2.8379943253119e-23,2.02698287004008e-21,"Thin_vs_Early","S000005687","PNS1","854332","PNS1"
"YNR001C",1709.43753977601,1.59740809865218,0.161112473066631,9.91452041697656,3.59981077991942e-23,2.53855010821913e-21,"Thin_vs_Early","S000005284","CIT1","855732","CIT1"
"YOR386W",40.4869034721172,-5.23519277811179,0.468152232929436,-9.87537825653017,5.32317426283114e-23,3.70692547727904e-21,"Thin_vs_Early","S000005913","PHR1","854568","PHR1"
"YNCL0027W",14924.7484136403,3.63202006486326,0.368711496605496,9.86875689969934,5.68649396180268e-23,3.9110441803954e-21,"Thin_vs_Early","S000006480","RDN5-2","9164928","RDN5-2"
"YOR317W",558.29577624017,-1.54088711926097,0.156358311078337,-9.85371174663802,6.60583581199344e-23,4.48794040348969e-21,"Thin_vs_Early","S000005844","FAA1","854495","FAA1"
"YPL106C",1644.31591736139,1.83268927308895,0.186205857293108,9.84343912133632,7.31660760442325e-23,4.91094228484842e-21,"Thin_vs_Early","S000006027","SSE1","855998","SSE1"
"YHR052C-B",127.795827889682,5.66866440197521,0.485102308102318,9.77917407182683,1.38334765105326e-22,9.17455924287821e-21,"Thin_vs_Early","S000303807",NA,"65052908","YHR052C-B"
"YEL071W",258.34235603211,2.19734877393532,0.224413995707415,9.76893695081284,1.53049482982149e-22,1.00310431728653e-20,"Thin_vs_Early","S000000797","DLD3","856638","DLD3"
"YMR271C",123.317797536988,-2.18553657163704,0.224073771245881,-9.73034081088724,2.23841725888241e-22,1.45002587781789e-20,"Thin_vs_Early","S000004884","URA10","855313","URA10"
"YNR067C",248.120546078128,1.99979849183192,0.205443215042422,9.72693368843777,2.31465088851795e-22,1.48217472413029e-20,"Thin_vs_Early","S000005350","DSE4","855804","DSE4"
"YMR305C",342.535720182126,3.47933998482912,0.359229898610388,9.66618602245552,4.19729577447563e-22,2.65717440450043e-20,"Thin_vs_Early","S000004921","SCW10","855352","SCW10"
"YPL171C",554.980905113629,2.38437712484753,0.246870844323994,9.65495478197355,4.68365858803566e-22,2.93175977460075e-20,"Thin_vs_Early","S000006092","OYE3","855932","OYE3"
"YDL055C",466.363373085599,1.65385189642939,0.171305779415247,9.65248954779413,4.79766047782253e-22,2.96975183577215e-20,"Thin_vs_Early","S000002213","PSA1","851504","PSA1"
"YLR174W",218.082405717075,2.70298502364028,0.283336964713126,9.52195180916191,1.69956455455497e-21,1.04046968499184e-19,"Thin_vs_Early","S000004164","IDP2","850871","IDP2"
"YGR052W",49.2775883890001,-3.21360015199598,0.332090598571588,-9.4974554516398,2.1508154647449e-21,1.3024122776189e-19,"Thin_vs_Early","S000003284","FMP48","852943","FMP48"
"YLR024C",285.412728975612,-1.58131819899839,0.16688738601545,-9.47048289119503,2.78552961005196e-21,1.668622092215e-19,"Thin_vs_Early","S000004014","UBR2","850711","UBR2"
"YDL223C",1004.1573373072,-1.85904373063574,0.196535174659485,-9.45823569500745,3.1318269305112e-21,1.85610721594446e-19,"Thin_vs_Early","S000002382","HBT1","851303","HBT1"
"YJR094W-A",183.220788897432,2.04754983896649,0.21640421232967,9.44977313834543,3.39565849344833e-21,1.99128562810533e-19,"Thin_vs_Early","S000003855","RPL43B","853557","RPL43B"
"YLR303W",1162.53473056632,2.32489840850798,0.247497156985168,9.39510827898377,5.71590012178798e-21,3.31700828942509e-19,"Thin_vs_Early","S000004294","MET17","851010","MET17"
"YOL126C",195.312717599124,-1.97953218563621,0.210640862665942,-9.38308927938406,6.40674885145378e-21,3.67958740736587e-19,"Thin_vs_Early","S000005486","MDH2","853994","MDH2"
"YLR044C",1331.44645585384,-2.10448935962174,0.2243686134726,-9.37763503525974,6.74690350205915e-21,3.83540810305832e-19,"Thin_vs_Early","S000004034","PDC1","850733","PDC1"
"YGR256W",289.626511801245,-2.0623567260141,0.220806842551507,-9.33369947225923,1.02238648139385e-20,5.75324756347997e-19,"Thin_vs_Early","S000003488","GND2","853172","GND2"
"YLR216C",243.367105814323,2.28619467211302,0.245380401555117,9.30651123138949,1.32100183725132e-20,7.3593012353271e-19,"Thin_vs_Early","S000004206","CPR6","850914","CPR6"
"YNCE0024W",6957.2842606315,2.83204769537367,0.304995997503986,9.2932839391646,1.49599875769987e-20,8.25169215757027e-19,"Thin_vs_Early","S000006491","SCR1","9164887","SCR1"
"YAL060W",301.474535427126,-2.2874946561507,0.249250451520072,-9.1707213611631,4.69864147684215e-20,2.56628741838114e-18,"Thin_vs_Early","S000000056","BDH1","851239","BDH1"
"YKR076W",329.470425033408,1.99985874097499,0.219087530162007,9.12388501512141,7.24784560748322e-20,3.92016969701835e-18,"Thin_vs_Early","S000001784","ECM4","853951","ECM4"
"YOL086C",1099.01579384076,-1.59473198658986,0.174894750133006,-9.11673482990775,7.74217262691008e-20,4.14727343312655e-18,"Thin_vs_Early","S000005446","ADH1","854068","ADH1"
"YJL116C",1142.61044356985,-2.79488932310976,0.307221958030475,-9.08569913254733,1.03034342570317e-19,5.46670783294513e-18,"Thin_vs_Early","S000003652","NCA3","853326","NCA3"
"YDR074W",738.577686363836,-1.46694621171345,0.161719136502773,-9.07046430535515,1.1851091968774e-19,6.22853144887169e-18,"Thin_vs_Early","S000002481","TPS2","851646","TPS2"
"YMR250W",242.31577613331,-1.80621915760523,0.200477815813996,-9.00610443975616,2.13505837006194e-19,1.11162711959019e-17,"Thin_vs_Early","S000004862","GAD1","855291","GAD1"
"YCR011C",358.50261765794,-1.3727942923441,0.154007021012106,-8.91100312899586,5.05728891576492e-19,2.60871819904874e-17,"Thin_vs_Early","S000000604","ADP1","850369","ADP1"
"YJL159W",560.535976837828,2.30203032595986,0.259736616489646,8.86204573601196,7.855935604497e-19,3.99126049562796e-17,"Thin_vs_Early","S000003695","HSP150","853281","HSP150"
"YOR020C",475.957939808455,1.58740986789268,0.179125677319232,8.86169370523403,7.88078719294696e-19,3.99126049562796e-17,"Thin_vs_Early","S000005546","HSP10","854185","HSP10"
"YGR248W",156.627845238013,-2.30702822765622,0.260004132917383,-8.85289128766858,8.52807217989856e-19,4.2801702805599e-17,"Thin_vs_Early","S000003480","SOL4","853163","SOL4"
"YOR384W",25.9628339404873,-4.51321913630635,0.46437250581429,-8.78007994646104,1.6335849914153e-18,8.12562677426306e-17,"Thin_vs_Early","S000005911","FRE5","854566","FRE5"
"YCR032W",156.342936040887,-1.71411017249423,0.19519436925452,-8.76988342362813,1.78851361402741e-18,8.81753039269618e-17,"Thin_vs_Early","S000000628","BPH1","850398","BPH1"
"YBR068C",151.132372773707,2.00455668917326,0.22874245301867,8.74958751159972,2.14134015684094e-18,1.04643912401411e-16,"Thin_vs_Early","S000000272","BAP2","852360","BAP2"
"YBR294W",160.849745295677,2.08381550484039,0.238820842831877,8.71226173899617,2.97870923913061e-18,1.44299036271275e-16,"Thin_vs_Early","S000000498","SUL1","852597","SUL1"
"YOR274W",104.451996495635,-1.82833080767525,0.209426932245739,-8.71080459029998,3.01725412719456e-18,1.44906230539663e-16,"Thin_vs_Early","S000005800","MOD5","854448","MOD5"
"YMR173W",1554.97329180623,-1.38426598527117,0.159631780915701,-8.67196993245029,4.24707822734289e-18,2.02226263286558e-16,"Thin_vs_Early","S000004784","DDR48","855210","DDR48"
"YIL119C",386.831208040088,-2.46444769450195,0.28537608500148,-8.62989997789462,6.14056483463436e-18,2.89907514353797e-16,"Thin_vs_Early","S000001381","RPI1","854687","RPI1"
"YDR032C",292.234178456791,1.5752581871512,0.183219108511724,8.59494367378391,8.33056497789555e-18,3.89996449511396e-16,"Thin_vs_Early","S000002439","PST2","851596","PST2"
"YPL201C",71.5131440884766,3.4340750842855,0.384319890896233,8.57177820561804,1.01899200236444e-17,4.73067037097692e-16,"Thin_vs_Early","S000006122","YIG1","855900","YIG1"
"YKL043W",331.290816858883,-1.51141180382059,0.176340126853688,-8.5692019178865,1.04204682136913e-17,4.79772135689872e-16,"Thin_vs_Early","S000001526","PHD1","853823","PHD1"
"YAL061W",163.253613746893,-1.69602357872734,0.197999059411169,-8.55845497182518,1.14390140395382e-17,5.2235038700219e-16,"Thin_vs_Early","S000000057","BDH2","851238","BDH2"
"YDR322C-A",519.007504674872,1.45680522219597,0.170626116948727,8.5373676090946,1.37314159740816e-17,6.21932669850478e-16,"Thin_vs_Early","S000007255","TIM11","851922","TIM11"
"YER169W",211.219598866352,-1.62455697299541,0.191194607067937,-8.49219231349149,2.02775101295466e-17,9.11016201062129e-16,"Thin_vs_Early","S000000971","RPH1","856916","RPH1"
"YML087C",267.99825607229,1.86170980165144,0.219818689986437,8.46583762796817,2.54318263348207e-17,1.13344563609029e-15,"Thin_vs_Early","S000004552","AIM33","854887","AIM33"
"YLR053C",71.6596146429679,-2.26294262718658,0.266198313975178,-8.46099272781739,2.65110937801333e-17,1.17216907499304e-15,"Thin_vs_Early","S000004043","NRS1","850742","NRS1"
"YHR140W",72.7791373381089,-2.07004013933844,0.244062304104456,-8.44850661956087,2.95052531496131e-17,1.29428161650783e-15,"Thin_vs_Early","S000001182",NA,"856543","YHR140W"
"YMR002W",410.701815785827,1.57549764250525,0.186693522902674,8.43884776924217,3.20481161863251e-17,1.39484418182826e-15,"Thin_vs_Early","S000004604","MIX17","855014","MIX17"
"YDR070C",1109.20530312966,-2.70526102413728,0.321632750247735,-8.41715730120231,3.8572959922008e-17,1.665813641283e-15,"Thin_vs_Early","S000002477","FMP16","851642","FMP16"
"YNL195C",227.494576771263,-1.95528503785744,0.232355131715994,-8.40981193145379,4.10668664767894e-17,1.75987317801688e-15,"Thin_vs_Early","S000005139",NA,"855526","YNL195C"
"YOR375C",740.104211107053,1.68565182055183,0.20056464129195,8.40305092182893,4.35025935314284e-17,1.85002250811899e-15,"Thin_vs_Early","S000005902","GDH1","854557","GDH1"
"YJR048W",482.338483875665,1.29074515661587,0.153685309680208,8.39762099047094,4.55614998058113e-17,1.92290238953163e-15,"Thin_vs_Early","S000003809","CYC1","853507","CYC1"
"YBR189W",359.735710830552,1.55301798258064,0.184978525827727,8.39369696534712,4.71089410105213e-17,1.97326248398206e-15,"Thin_vs_Early","S000000393","RPS9B","852487","RPS9B"
"YJL190C",157.67152319954,2.11144519411994,0.252273768351225,8.35867176199697,6.34283172851158e-17,2.63700862384612e-15,"Thin_vs_Early","S000003726","RPS22A","853249","RPS22A"
"YNL134C",932.266487394257,1.37396728923641,0.164755360537922,8.33953090939576,7.45858185579324e-17,3.07790811249068e-15,"Thin_vs_Early","S000005078",NA,"855588","YNL134C"
"YKL152C",2203.10778663002,-1.46832100798282,0.176938114823599,-8.29749895673608,1.0632603349638e-16,4.35545832800243e-15,"Thin_vs_Early","S000001635","GPM1","853705","GPM1"
"YMR304W",442.693749280072,-1.17843150219209,0.142478358400165,-8.26974136740641,1.34249923621584e-16,5.4591702517945e-15,"Thin_vs_Early","S000004920","UBP15","855350","UBP15"
"YER103W",1544.38701767233,2.29460944881969,0.278445787483641,8.24735441978669,1.61939593578506e-16,6.53743098424533e-15,"Thin_vs_Early","S000000905","SSA4","856840","SSA4"
"YLR164W",44.2516279364129,-2.71114437438826,0.32515934986375,-8.24438168414036,1.66016434347534e-16,6.65379536510871e-15,"Thin_vs_Early","S000004154","SHH4","850861","SHH4"
"YLR327C",1169.20394492017,3.43952602193566,0.419474203122351,8.23571106847957,1.78494249098264e-16,7.10279615518877e-15,"Thin_vs_Early","S000004319","TMA10","851037","TMA10"
"YER065C",234.948158809782,1.46076347343469,0.177388024657918,8.23325364482568,1.82195850425677e-16,7.19867434554219e-15,"Thin_vs_Early","S000000867","ICL1","856794","ICL1"
"YDR223W",92.0238136527227,-1.83106917310717,0.223741158827139,-8.16352237978784,3.25393631549872e-16,1.27659712772136e-14,"Thin_vs_Early","S000002631","CRF1","851809","CRF1"
"YJR096W",817.629382589917,-1.35323016955043,0.166036165913558,-8.14933670229762,3.6592579443932e-16,1.42557524532969e-14,"Thin_vs_Early","S000003857",NA,"853559","YJR096W"
"YDR242W",133.408536507661,-1.61886023385857,0.198924558339357,-8.12807312971518,4.36168066552312e-16,1.68742520747426e-14,"Thin_vs_Early","S000002650","AMD2","851829","AMD2"
"YGR296W",46.8586156756826,-7.16090416310488,0.625610125764174,-8.11298087782684,4.93928465067175e-16,1.89770722682016e-14,"Thin_vs_Early","S000003528","YRF1-3","853213","YRF1-3"
"YBR162C",262.945961845722,2.48626246723242,0.306792429775577,8.09700779529146,5.63274642258496e-16,2.1493171452206e-14,"Thin_vs_Early","S000000366","TOS1","852459","TOS1"
"YPR035W",902.088092143299,-1.79421218183567,0.221537184115285,-8.09557366774498,5.69951085868841e-16,2.15999829889477e-14,"Thin_vs_Early","S000006239","GLN1","856147","GLN1"
"YGR019W",100.07145712555,-1.78810954313408,0.221267463535413,-8.06666423919504,7.22448745391654e-16,2.70728934341753e-14,"Thin_vs_Early","S000003251","UGA1","852902","UGA1"
"YLR237W",145.850428057196,-1.62634688950425,0.201399327062621,-8.06638840467029,7.24082053795032e-16,2.70728934341753e-14,"Thin_vs_Early","S000004227","THI7","850938","THI7"
"YCR098C",126.657041340996,1.77656420418036,0.219873526991062,8.06357492925781,7.40950791038154e-16,2.72908142775797e-14,"Thin_vs_Early","S000000695","GIT1","850462","GIT1"
"YER132C",177.883300824217,-1.46365196854092,0.18138163115301,-8.06229100922851,7.48776883406516e-16,2.72908142775797e-14,"Thin_vs_Early","S000000934","PMD1","856869","PMD1"
"YKR031C",296.724130391552,-1.67354698231459,0.207449369934857,-8.06217216487679,7.4950540019201e-16,2.72908142775797e-14,"Thin_vs_Early","S000001739","SPO14","853902","SPO14"
