"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","SGD","GENENAME","ENTREZID","label"
"YFL038C",331.477857564236,-0.499534183742164,0.171339167315577,-2.91555622733446,0.00355055123192811,0.011283582950982,"NS","S000001856","YPT1","850505","YPT1"
"YFL039C",1933.66577226768,0.158985181149433,0.240816267365606,0.660116154229024,0.50917929282443,0.623848216477876,"NS","S000001855","ACT1","850504","ACT1"
"YFL040W",8.09445992200038,-0.305981073484153,0.518019632463388,-0.595581785484047,0.551454647757875,0.660252276522485,"NS","S000001854",NA,"850503","YFL040W"
"YFL041W",115.017285545503,0.0745267804396211,0.251804965502123,0.295873143177219,0.76732696191849,0.840333891261629,"NS","S000001853","FET5","850502","FET5"
"YFL041W-A",7.99553122958682,-1.71611259613129,0.551478320940481,-3.04899461122623,0.00229608600219956,0.00789201858796044,"Down","S000028547",NA,"1466401","YFL041W-A"
"YFL042C",105.295487350834,-0.340359191612384,0.229934075615358,-1.47975906026897,0.138937557864239,0.230139501960537,"NS","S000001852","LAM5","850501","LAM5"
"YFL044C",52.470964525685,1.58009442380711,0.373249826536486,4.22477404812571,2.39180633340392e-05,0.000148879922719478,"Up","S000001850","OTU1","850500","OTU1"
"YFL045C",165.461022153175,0.510188188175633,0.212674004011073,2.39716034530315,0.0165226915252603,0.040336509415962,"NS","S000001849","SEC53","850499","SEC53"
"YFL046W",34.3438028219662,-0.40514316653725,0.36871518549086,-1.10112697198642,0.270841399624762,0.387980827284534,"NS","S000001848","FMP32","850498","FMP32"
"YFL047W",29.3039354877923,-0.141897450229715,0.321769106736603,-0.441637514147446,0.658751533022776,0.751567640890822,"NS","S000001847","RGD2","850497","RGD2"
"YFL048C",100.367440251645,0.261386972424699,0.208276679801217,1.25373459775105,0.209938488126335,0.319292196929241,"NS","S000001846","EMP47","850496","EMP47"
"YFL049W",67.6877917441729,0.16024190781311,0.238471094580146,0.673493827541745,0.500633174311181,0.615679340858188,"NS","S000001845","SWP82","850495","SWP82"
"YFL050C",93.7891636079576,1.58018002215871,0.252555110369872,6.2456373266972,4.22075507690883e-10,7.01905269655495e-09,"Up","S000001844","ALR2","850494","ALR2"
"YFL052W",24.0494062543047,4.90147339536897,0.610444648103945,6.33876339183522,2.31616612317227e-10,4.05486601119497e-09,"Up","S000001842","ZNF1","850492","ZNF1"
"YFL053W",7.60976805069393,3.91767429792743,0.667575302520456,5.04701862335199,4.48757622988828e-07,4.15287162403781e-06,"Up","S000001841","DAK2","850491","DAK2"
"YFL054C",17.0627056120854,4.29463630486388,0.619715451964127,5.74186832445288,9.36376240937016e-09,1.19920736511727e-07,"Up","S000001840","AQY3","850490","AQY3"
"YFL055W",5.70362087923446,2.40210548404001,0.693277498107881,3.61265590489551,0.000303076770835526,0.00139887381137093,"Up","S000001839","AGP3","850489","AGP3"
"YFL059W",36.6219482154598,0.613713065235915,0.309468894616238,1.97146374374621,0.0486708561312756,0.097921754968341,"NS","S000001835","SNZ3","850485","SNZ3"
"YFL060C",13.1355283698037,1.08449175232739,0.664495729150606,2.47494240854735,0.0133257662379282,0.0340540567483936,"Up","S000001834","SNO3","850484","SNO3"
"YFL061W",54.3765652729388,-1.22928633225572,0.741400462807313,-1.58951861289466,0.111943355275449,0.193856522300133,"NS","S000001833","DDI3","850483","DDI3"
"YFL062W",582.100914404831,-0.746654865869772,0.201001498495094,-3.71467097436694,0.000203468262442832,0.000980064253275908,"NS","S000001832","COS4","850482","COS4"
"YFL067W",7.44939877026497,1.08543797372751,0.703084807762168,1.86201085309054,0.0626015604484938,0.120176875692129,"NS","S000001827",NA,"850477","YFL067W"
"YFL068W",115.195505081861,4.55340564232368,0.547535342637331,6.44430927535322,1.16128064863468e-10,2.17828097425717e-09,"Up","S000001826",NA,"850476","YFL068W"
"YFR001W",57.6799219405714,-0.471492790856772,0.42978236133393,-1.09632905861732,0.272934797092756,0.390277144405478,"NS","S000001897","LOC1","850551","LOC1"
"YFR002W",121.636519083446,0.586629688106381,0.23356383217661,2.51056257018106,0.0120538958313684,0.0313356293404355,"NS","S000001898","NIC96","850552","NIC96"
"YFR003C",134.039479603523,-1.25571936274647,0.239089164516834,-5.24870763889785,1.5316993336019e-07,1.55998116773239e-06,"Down","S000001899","YPI1","850553","YPI1"
"YFR004W",355.391215028611,-1.56925051711778,0.230671150057166,-6.79984823819696,1.04729416021262e-11,2.27909209630645e-10,"Down","S000001900","RPN11","850554","RPN11"
"YFR005C",32.1274328426053,0.495859375945126,0.318213377032673,1.56713335708421,0.117083523673709,0.200688216733929,"NS","S000001901","SAD1","850555","SAD1"
"YFR006W",280.607482191158,0.559447067316024,0.182297371260263,3.0696758142047,0.00214291236772646,0.00742423184117172,"NS","S000001902",NA,"850556","YFR006W"
"YFR007W",64.2810865760901,-0.603678217215135,0.251394098106488,-2.40187075260867,0.0163114704635236,0.0399501041108976,"NS","S000001903","YFH7","850558","YFH7"
"YFR008W",13.4870569325627,0.0972048571567557,0.44018737095256,0.221813321060196,0.824459209056711,0.880740604727696,"NS","S000001904","FAR7","850559","FAR7"
"YFR009W",135.691791726783,0.188737729676843,0.246420211002641,0.765719373459564,0.443843297016715,0.564158020041247,"NS","S000001905","GCN20","850561","GCN20"
"YFR010W",454.67139418909,-1.21025420500417,0.219593363248727,-5.51009756452535,3.58634858916801e-08,4.08579713502147e-07,"Down","S000001906","UBP6","850562","UBP6"
"YFR011C",186.59331026972,0.0686333094014911,0.278461193835773,0.244023273424783,0.807212795093639,0.868478656134929,"NS","S000001907","MIC19","850563","MIC19"
"YFR013W",73.9074695243889,-0.564703052591459,0.260537793106717,-2.16664327295084,0.0302620651289759,0.0661137116994214,"NS","S000001909","IOC3","850567","IOC3"
"YFR014C",124.935460847406,-0.284388102645877,0.19022032252934,-1.49538602784367,0.134813724892762,0.224537959814072,"NS","S000001910","CMK1","850568","CMK1"
"YFR015C",191.210765186538,-1.11574154208382,0.221505710318111,-5.03359830672584,4.81357788076982e-07,4.41786530045613e-06,"Down","S000001911","GSY1","850569","GSY1"
"YFR016C",669.121282138339,-1.87057428515663,0.39036001293453,-4.78594218850295,1.70187043305447e-06,1.39223497541064e-05,"Down","S000001912","AIP5","850570","AIP5"
"YFR017C",312.397697408743,-2.25046933933172,0.262825101697259,-8.55743929374662,1.15402111607234e-17,5.63951898038509e-16,"Down","S000001913","IGD1","850572","IGD1"
"YFR018C",15.2291456853144,-1.15014881545606,0.38789634641921,-2.96211542875798,0.00305533219268424,0.00999486532322015,"Down","S000001914",NA,"850573","YFR018C"
"YFR019W",164.74971647909,-0.296492604899481,0.184232632876137,-1.60905940992024,0.107603351602512,0.187565166388484,"NS","S000001915","FAB1","850574","FAB1"
"YFR020W",35.3113029305545,0.832143567288586,0.329032091536135,2.53512846973703,0.0112406094165813,0.0295942509734284,"NS","S000001916","CSS2","850576","CSS2"
"YFR021W",44.2219718106989,0.600231949206024,0.299043062500666,2.0144360655445,0.043963771030243,0.0900449148564278,"NS","S000001917","ATG18","850577","ATG18"
"YFR022W",68.6506757964607,-1.95874204944203,0.269208544826912,-7.25662129496937,3.96878842204276e-13,1.07955336003965e-11,"Down","S000001918","ROG3","850578","ROG3"
"YFR024C-A",107.232243969727,0.711378621317743,0.219510071333282,3.24108858589735,0.00119074174661443,0.00447009586953437,"NS","S000002968","LSB3","850580","LSB3"
"YFR025C",66.7356540261767,0.221318125141912,0.236102883808384,0.938393777147437,0.34804208272657,0.470388753728705,"NS","S000001921","HIS2","850581","HIS2"
"YFR027W",13.5847991477919,0.468776917381727,0.41471223455912,1.12140973029969,0.26211349622405,0.378201058654282,"NS","S000001923","ECO1","850584","ECO1"
"YFR028C",61.2689409367933,-0.334911845663531,0.264423608911493,-1.26717186935289,0.205093841978011,0.313206632033854,"NS","S000001924","CDC14","850585","CDC14"
"YFR029W",89.1406432872522,-0.828130833371624,0.216210612736247,-3.82968651405571,0.000128306604678733,0.000659405991388583,"NS","S000001925","PTR3","850587","PTR3"
"YFR030W",744.54973083512,-2.48806028396099,0.212041985689044,-11.7272085971739,9.24576501665995e-32,1.60962990336914e-29,"Down","S000001926","MET10","850588","MET10"
"YFR031C",134.538802526957,-0.124711408815522,0.321372608986622,-0.388035904980463,0.697989462993639,0.785079607982549,"NS","S000001927","SMC2","850589","SMC2"
"YFR031C-A",357.533226825198,0.118383588895856,0.194875201777488,0.606482756460794,0.544194229379927,0.653614565972773,"NS","S000002104","RPL2A","850590","RPL2A"
"YFR032C-A",300.086774774729,-0.676717848739984,0.225091743232457,-3.00632209539685,0.00264428735883328,0.00881060100242834,"NS","S000006437","RPL29","850592","RPL29"
"YFR033C",3518.82932337767,-1.78235204508828,0.386645939575255,-4.60179252033219,4.18870353200012e-06,3.17919174070472e-05,"Down","S000001929","QCR6","850593","QCR6"
"YFR034C",32.1771468319048,-0.2747829344664,0.316656552183366,-0.867611934102863,0.385606811017015,0.507133036868695,"NS","S000001930","PHO4","850594","PHO4"
"YFR035C",19.4244843274539,-1.63967696706515,0.354495129291374,-4.59300177581669,4.36915343252228e-06,3.3071404582312e-05,"Down","S000001931",NA,"850595","YFR035C"
"YFR035W-A",30.2042920398018,-1.48097580750799,0.320381870721785,-4.60629939082874,4.09898119763582e-06,3.12386104678922e-05,"Down","S000350095",NA,"91000622","YFR035W-A"
"YFR036W",30.403341473297,-1.03948474651554,0.303958984128836,-3.41535237540043,0.000636995475496629,0.00262090235893037,"Down","S000001932","CDC26","850597","CDC26"
"YFR037C",122.23522116798,-0.0877302604609438,0.220935316103634,-0.398213711304638,0.690472659802759,0.779141824541456,"NS","S000001933","RSC8","850598","RSC8"
"YFR038W",86.6725748008069,-0.762051636707078,0.23556981490273,-3.23420828766259,0.00121980460249395,0.0045638223240388,"NS","S000001934","IRC5","850599","IRC5"
"YFR039C",57.8699283590401,0.576665734369109,0.268284370653872,2.1451034352243,0.0319445778473846,0.0692733527395017,"NS","S000001935","OSW7","850600","OSW7"
"YFR040W",541.261120026162,-1.27463579302838,0.223038603818162,-5.7141884563978,1.10228788798105e-08,1.39248204624544e-07,"Down","S000001936","SAP155","850601","SAP155"
"YFR041C",101.740501355482,-0.610378582330578,0.361710553753207,-1.68628528175893,0.0917408645350276,0.165080218451111,"NS","S000001937","ERJ5","850602","ERJ5"
"YFR042W",32.7834504119049,0.477843442647858,0.312887276776254,1.51300338807037,0.130278798249363,0.217920770812109,"NS","S000001938","KEG1","850603","KEG1"
"YFR043C",16.4466483719839,0.268511699249109,0.456688930569905,0.588338412619137,0.556305167250531,0.665067188053358,"NS","S000001939","IRC6","850604","IRC6"
"YFR044C",414.804987546198,-0.114473696976418,0.256037787804375,-0.447128940266095,0.654781964513024,0.748571788282795,"NS","S000001940","DUG1","850605","DUG1"
"YFR045W",59.3394744052136,-0.193115043085084,0.242679791357202,-0.795342902223105,0.42641406380082,0.54673250850043,"NS","S000001941","MRX20","850606","MRX20"
"YFR046C",28.4530782733592,0.440965470014337,0.380702431332464,1.16068471398699,0.245770140452925,0.361167357547677,"NS","S000001942","CNN1","850607","CNN1"
"YFR047C",92.1758542647613,0.329236390748069,0.257889143604296,1.27895570061702,0.200912656146042,0.308257892423464,"NS","S000001943","BNA6","850608","BNA6"
"YFR048W",60.5674179663294,0.324836222011086,0.246228291072515,1.32293601792993,0.185856656165024,0.288736037784537,"NS","S000001944","RMD8","850609","RMD8"
"YFR049W",241.033023371018,-0.130887523180346,0.202406154428779,-0.647413629553046,0.517364277167416,0.630686299365356,"NS","S000001945","KGD4","850610","KGD4"
"YFR050C",244.849472543236,-0.797446281144417,0.177165338391651,-4.50083169748745,6.7688086691492e-06,4.87196810023646e-05,"NS","S000001946","PRE4","850611","PRE4"
"YFR051C",107.741925547547,-0.963892330784826,0.267618416811837,-3.60068213392971,0.000317383406404253,0.00145048642910426,"NS","S000001947","RET2","850612","RET2"
"YFR052W",229.039146781828,-0.714215802543699,0.204924758620811,-3.48520815344654,0.000491754336584366,0.00212040511541138,"NS","S000001948","RPN12","850613","RPN12"
"YFR053C",2144.65373804241,-1.16183057146959,0.191433149431359,-6.06913109852681,1.28604135742828e-09,1.94160878109294e-08,"Down","S000001949","HXK1","850614","HXK1"
"YFR055W",71.4662427127895,1.96930787167184,0.400060780410183,4.90651989791915,9.27065877868512e-07,8.04467913645714e-06,"Up","S000001952","IRC7","850616","IRC7"
"YGL001C",171.267285648798,1.26388001925972,0.301887123763173,4.19369288865941,2.74449494070829e-05,0.000167648917924188,"Up","S000002969","ERG26","852883","ERG26"
"YGL002W",43.0881027372391,-0.1266453296891,0.319422566355468,-0.394220692434931,0.693418109799096,0.78167387488684,"NS","S000002970","ERP6","852882","ERP6"
"YGL003C",68.4981478705143,-0.239519248520051,0.240502317166712,-0.995682643161346,0.319404366003679,0.44055501931332,"NS","S000002971","CDH1","852881","CDH1"
"YGL004C",41.7336654162342,-0.185384087181348,0.267931799685462,-0.691756128057822,0.489090492230123,0.605225040474015,"NS","S000002972","RPN14","852880","RPN14"
"YGL005C",47.6609244069635,0.926303566350225,0.326042182147853,2.83775977015074,0.00454313615481296,0.0139294504779653,"NS","S000002973","COG7","852879","COG7"
"YGL006W",498.519983036876,-1.35813082917221,0.185501491238247,-7.3203466282003,2.47331246260029e-13,6.99432676606406e-12,"Down","S000002974","PMC1","852878","PMC1"
"YGL007W",9.31677526119736,0.121952321199587,0.539695360641011,0.245095857892362,0.806382210056046,0.867920265112487,"NS","S000002975","BRP1","852877","BRP1"
"YGL008C",5299.67001761537,0.948602462748352,0.23826250323876,3.98245200231021,6.82079026281395e-05,0.000378095746807328,"NS","S000002976","PMA1","852876","PMA1"
"YGL009C",419.26902819584,0.565284223669918,0.283575435276518,1.9957768051408,0.0459582226086293,0.0933746382759568,"NS","S000002977","LEU1","852875","LEU1"
"YGL010W",38.7939719055373,-0.523667964364671,0.270879315578301,-1.93467094707919,0.0530306877374827,0.104763816094155,"NS","S000002978","MPO1","852874","MPO1"
"YGL011C",380.915405136792,-0.593874365903369,0.160710642729979,-3.69533646711903,0.000219595785275024,0.00104561377757877,"NS","S000002979","SCL1","852873","SCL1"
"YGL012W",194.534753571178,0.176713015438835,0.289660813499614,0.612542316170109,0.540179009694574,0.649684210494057,"NS","S000002980","ERG4","852872","ERG4"
"YGL013C",155.925619123641,-0.675817980931587,0.188778209690822,-3.5793262891356,0.000344481141933872,0.00155141830372967,"NS","S000002981","PDR1","852871","PDR1"
"YGL014W",91.4873641539752,-0.699996374169045,0.23940891759932,-2.92355658683753,0.00346057318991242,0.0110635749004349,"NS","S000002982","PUF4","852870","PUF4"
"YGL016W",83.0036417227819,1.55172080560086,0.336382734071039,4.60898177382432,4.0464579975022e-06,3.09654086594571e-05,"Up","S000002984","KAP122","852868","KAP122"
"YGL017W",27.2830331544707,0.0902582970765654,0.326192130801539,0.280136611235447,0.779372697034262,0.848024471714429,"NS","S000002985","ATE1","852867","ATE1"
"YGL018C",22.3015269377731,0.326938676608227,0.359898960548393,0.904953579733012,0.365489979981719,0.487933064576601,"NS","S000002986","JAC1","852866","JAC1"
"YGL019W",109.590442662682,0.622976633167207,0.263383158737274,2.36560386610535,0.0180006932688454,0.0432809072942328,"NS","S000002987","CKB1","852865","CKB1"
"YGL020C",55.0745835383042,-0.0194339989275624,0.260400980895896,-0.0752946689468108,0.939980263008017,0.958036963998841,"NS","S000002988","GET1","852864","GET1"
"YGL021W",27.3497018760832,-0.0510491266573071,0.316734850584715,-0.163887610414018,0.869819620679317,0.912498329789529,"NS","S000002989","ALK1","852863","ALK1"
"YGL022W",154.420119769652,-0.0198714735087515,0.214154259939132,-0.0931580610905983,0.925777991847829,0.949118364479988,"NS","S000002990","STT3","852862","STT3"
"YGL023C",61.6003857082689,-0.287456922416821,0.238232449777305,-1.20632110117544,0.227693704553259,0.339347680060516,"NS","S000002991","PIB2","852861","PIB2"
"YGL025C",31.4227653971273,-1.0078681044532,0.302599743556121,-3.32731136287813,0.000876883354576591,0.00344994150306934,"Down","S000002993","PGD1","852860","PGD1"
"YGL026C",215.744484893987,0.223649497682249,0.258731478597893,0.863794488180698,0.387700796254607,0.508925809598119,"NS","S000002994","TRP5","852858","TRP5"
"YGL027C",102.186328351008,1.12771706196272,0.277206288110347,4.06648091417969,4.77283921251473e-05,0.000274968844394205,"Up","S000002995","CWH41","852857","CWH41"
"YGL028C",67.0762019585663,0.489892438549984,0.255864649343697,1.91046549624002,0.0560733048365328,0.110072015942327,"NS","S000002996","SCW11","852856","SCW11"
"YGL029W",45.2129386322312,-0.378154679075093,0.418376485492574,-0.904738901363386,0.365603726931269,0.487967983405391,"NS","S000002997","CGR1","852854","CGR1"
"YGL030W",410.954365829119,0.799111875600025,0.201211974125923,3.97084022286574,7.16196004028481e-05,0.000396075270694414,"NS","S000002998","RPL30","852853","RPL30"
"YGL031C",393.769664981939,0.506809457881291,0.197456252496948,2.56568347696475,0.0102972745791215,0.0275533701634419,"NS","S000002999","RPL24A","852852","RPL24A"
"YGL035C",73.3563731832344,0.814183444810162,0.266529637671179,3.05835781292931,0.00222553665492158,0.00767706792852517,"NS","S000003003","MIG1","852848","MIG1"
"YGL036W",165.856812617988,-1.55894095264638,0.215047765034887,-7.24468133927279,4.33457107562589e-13,1.16656499817931e-11,"Down","S000003004","VIR1","852847","VIR1"
"YGL037C",673.966664643638,-1.27148160538737,0.223318944372315,-5.69276054675816,1.2500163804349e-08,1.57197319535052e-07,"Down","S000003005","PNC1","852846","PNC1"
"YGL038C",156.901582619167,-0.269100007742327,0.208128084571746,-1.29311340537617,0.195971839381948,0.302008054549607,"NS","S000003006","OCH1","852845","OCH1"
"YGL039W",29.525937225655,0.231810941217014,0.311417694549679,0.744723812650652,0.45643870062017,0.575038444404109,"NS","S000003007",NA,"852844","YGL039W"
"YGL040C",161.056623839784,0.0772552255044845,0.236742110519311,0.325596288613216,0.744729820572827,0.823192426668893,"NS","S000003008","HEM2","852842","HEM2"
"YGL041W-A",68.722322831079,-0.393572674330065,0.263371334171557,-1.49625302798993,0.134587730587379,0.224487499132421,"NS","S000028826","DPC13","5814844","DPC13"
"YGL043W",50.3570930681972,0.305524129807956,0.266954474440505,1.14346207364223,0.252846792753764,0.368552978134804,"NS","S000003011","DST1","852839","DST1"
"YGL044C",58.5543940450463,-0.0931489485884624,0.245983923174935,-0.377502719302812,0.705800043912903,0.791090601972458,"NS","S000003012","RNA15","852838","RNA15"
"YGL045W",136.172388618436,-0.44420047780671,0.214008168250938,-2.07582568947221,0.0379100754950762,0.0797571867760836,"NS","S000003013","RIM8","852837","RIM8"
"YGL047W",22.935199163997,-0.489229331983728,0.320332061321071,-1.5286396931165,0.126353790209091,0.212910709716935,"NS","S000003015","ALG13","852835","ALG13"
"YGL048C",297.472873352836,-0.745295562403198,0.173326852131933,-4.29999284039315,1.70803627441944e-05,0.000111946706879891,"NS","S000003016","RPT6","852834","RPT6"
"YGL049C",153.186940968503,-0.954238589165462,0.234974162996926,-4.05985039360615,4.91041683375815e-05,0.000281150382126071,"NS","S000003017","TIF4632","852833","TIF4632"
"YGL050W",45.631717948565,0.17353654946028,0.268996190908576,0.642697595607835,0.520420341477988,0.632739834404022,"NS","S000003018","TYW3","852832","TYW3"
"YGL054C",266.272754434213,-1.07896143004018,0.187575973337637,-5.75123938812457,8.85915654855196e-09,1.14511278728499e-07,"Down","S000003022","ERV14","852826","ERV14"
"YGL055W",2352.2693340143,2.57584504895145,0.189050568785573,13.6238585302085,2.8889191123531e-42,1.14958345535137e-39,"Up","S000003023","OLE1","852825","OLE1"
"YGL056C",69.0077385895356,0.55102599432187,0.23848058934301,2.3084388478404,0.0209747403979664,0.0487892604413657,"NS","S000003024","SDS23","852824","SDS23"
"YGL057C",31.2162103309377,0.410557187042315,0.326218661245278,1.26139729247109,0.207165743332715,0.315589200110278,"NS","S000003025","GEP7","852823","GEP7"
"YGL058W",83.4672552521351,0.330351309687296,0.271501549217808,1.21279137323721,0.225209594502569,0.336365321976893,"NS","S000003026","RAD6","852822","RAD6"
"YGL059W",136.726908525782,-1.01815315151292,0.210802767565833,-4.82884171622046,1.37329510693625e-06,1.14359148591059e-05,"Down","S000003027","PKP2","852821","PKP2"
"YGL060W",37.1439045639892,0.44326986994888,0.305261656466461,1.45222671508185,0.146438576795709,0.23945092789225,"NS","S000003028","YBP2","852820","YBP2"
"YGL061C",26.4475264430486,-0.121684483584092,0.363831548015042,-0.337756855312501,0.735546425513965,0.815468484883243,"NS","S000003029","DUO1","852819","DUO1"
"YGL062W",741.914324392544,-0.04943662787432,0.169894107628617,-0.29141701084115,0.770732406084334,0.842407344378228,"NS","S000003030","PYC1","852818","PYC1"
"YGL064C",34.8457970274411,-0.0888729977323998,0.31091577551321,-0.287948034108318,0.773386517371531,0.844327153380907,"NS","S000003032","MRH4","852816","MRH4"
"YGL065C",54.3584112950924,-0.205312162110489,0.283194901860489,-0.725623075959165,0.468069870695492,0.586113115226924,"NS","S000003033","ALG2","852815","ALG2"
"YGL066W",110.397031819267,-0.632257676053944,0.333947099703271,-1.89282794446796,0.058380754068736,0.113707318040365,"NS","S000003034","SGF73","852814","SGF73"
"YGL067W",65.5869571279479,0.681980176316454,0.274264953979239,2.48578646463339,0.0129265503252611,0.0332320313161188,"NS","S000003035","NPY1","852813","NPY1"
"YGL068W",152.952536661824,0.478372974958464,0.194519974223754,2.45600563620293,0.0140490953971078,0.0354311953179211,"NS","S000003036","MNP1","852811","MNP1"
"YGL070C",26.4895211647737,0.790254863886509,0.316122210281415,2.48674682835125,0.0128917105391348,0.0331577651955309,"NS","S000003038","RPB9","852810","RPB9"
"YGL071W",119.227027137996,-0.608036224456002,0.290035432628264,-2.09526078254648,0.0361478166513031,0.076833073851358,"NS","S000003039","AFT1","852809","AFT1"
"YGL073W",308.277052749328,-1.07020122902461,0.293766653696457,-3.64197526138613,0.00027055407826032,0.00126447715603041,"Down","S000003041","HSF1","852806","HSF1"
"YGL075C",38.2709598217172,0.0426484072741253,0.285978299594959,0.148817787882041,0.881697414237833,0.920527791364124,"NS","S000003043","MPS2","852805","MPS2"
"YGL076C",347.55819016394,0.805951979854207,0.171106975074173,4.7083789774372,2.49694543324373e-06,1.98721185837154e-05,"NS","S000003044","RPL7A","852804","RPL7A"
"YGL077C",302.119130454157,1.32215225421287,0.233397708829585,5.66526096963223,1.46800936862366e-08,1.8295928842511e-07,"Up","S000003045","HNM1","852803","HNM1"
"YGL078C",156.877178559281,-0.390055177532244,0.219201495157156,-1.78044849026578,0.0750025920669388,0.139419232701006,"NS","S000003046","DBP3","852802","DBP3"
"YGL079W",21.4890917745301,0.571215822680529,0.362670193766224,1.57716305143794,0.114758012310844,0.197502899778718,"NS","S000003047","KXD1","852801","KXD1"
"YGL080W",64.0057362679981,-0.490484245184744,0.323379977751071,-1.51791263210073,0.129036425046355,0.216329197692821,"NS","S000003048","MPC1","852800","MPC1"
"YGL081W",10.6026575277689,-0.0887256452148382,0.474620861940099,-0.192019506044988,0.847726926121654,0.897337394152334,"NS","S000003049",NA,"852799","YGL081W"
"YGL082W",75.8172339765542,-0.0740311686220964,0.213889531697562,-0.346840473292226,0.728711169036853,0.810471136495171,"NS","S000003050","MIY3","852798","MIY3"
"YGL083W",56.8383885252527,0.18654161555902,0.250772084663474,0.749552334703273,0.453524367567546,0.572921599029205,"NS","S000003051","SCY1","852797","SCY1"
"YGL084C",98.3276144074799,0.417086616457934,0.25427181947414,1.64087088909756,0.100824219053015,0.178371458985184,"NS","S000003052","GUP1","852796","GUP1"
"YGL085W",23.3587676112146,0.630847947679598,0.35257320037307,1.79486959343268,0.0726744795044504,0.135771135251272,"NS","S000003053","LCL3","852795","LCL3"
"YGL086W",117.150602209163,-0.649050311627722,0.570483042116595,-1.12823968386273,0.259218708664065,0.375190289936998,"NS","S000003054","MAD1","852794","MAD1"
"YGL087C",76.0493028123672,-0.400771535145651,0.23021971783813,-1.74085921185524,0.081708259848671,0.149883673235741,"NS","S000003055","MMS2","852793","MMS2"
"YGL088W",851.110955626583,1.23886968526697,0.367386683549953,3.3750558195041,0.000738007201471467,0.00298579384124731,"Up","S000003056",NA,"852792","YGL088W"
"YGL090W",31.6602285177165,-0.102199608247759,0.313529928829078,-0.324518905264477,0.745545211724267,0.823603484932756,"NS","S000003058","LIF1","852790","LIF1"
"YGL091C",52.3275838756665,0.777032215614571,0.24761119621002,3.13202897644047,0.00173602740600715,0.00621156626773657,"NS","S000003059","NBP35","852789","NBP35"
"YGL092W",96.4085179518872,0.00863523514407756,0.225721833661051,0.0391176747335913,0.968796569354232,0.978811332584771,"NS","S000003060","NUP145","852788","NUP145"
"YGL093W",88.0089370026646,-0.348800866256917,0.218804411687973,-1.59396735733193,0.110943346321242,0.192363953425346,"NS","S000003061","SPC105","852787","SPC105"
"YGL094C",148.498398986144,0.401574725904466,0.2164785060715,1.85659390570865,0.0633689516438868,0.121399047320527,"NS","S000003062","PAN2","852786","PAN2"
"YGL095C",96.6891148874901,0.295558303647886,0.231351639209565,1.27817012003228,0.201189449205342,0.308440677432896,"NS","S000003063","VPS45","852785","VPS45"
"YGL096W",253.20736813527,-1.37826450175817,0.219050118140915,-6.29031749610853,3.16817322198262e-10,5.38106494501988e-09,"Down","S000003064","TOS8","852783","TOS8"
"YGL097W",69.4735642078988,0.646305387797122,0.252607959952426,2.55818436947558,0.0105220289815269,0.0280335836710121,"NS","S000003065","SRM1","852782","SRM1"
"YGL098W",32.830723712097,-0.170344911880611,0.299857997755644,-0.567960730463074,0.570061633071877,0.677723721264068,"NS","S000003066","USE1","852780","USE1"
"YGL099W",60.4106442737532,-0.120582600285423,0.246912818764285,-0.489846568339285,0.624242474954936,0.723606913852258,"NS","S000003067","LSG1","852779","LSG1"
"YGL100W",64.1745237105585,0.56709937958246,0.267099462909231,2.12335503577093,0.0337241120691773,0.0724834214264609,"NS","S000003068","SEH1","852778","SEH1"
"YGL101W",42.7073741404431,1.55443072262356,0.316725905758699,4.88108527012984,1.0550360729389e-06,9.04247071129636e-06,"Up","S000003069","YGK1","852777","YGK1"
"YGL103W",700.148032588335,1.03862484393291,0.20526016461469,5.05913727740598,4.21157592891907e-07,3.91697654424176e-06,"Up","S000003071","RPL28","852775","RPL28"
"YGL104C",33.6563058327604,0.0903415048770132,0.352457916974673,0.260863462530647,0.794197802161433,0.859872954591965,"NS","S000003072","VPS73","852774","VPS73"
"YGL105W",180.487490448025,0.179882963106031,0.21859118741777,0.822783639272182,0.410631042127256,0.531893260396991,"NS","S000003073","ARC1","852773","ARC1"
"YGL106W",67.9510684798277,0.286366273408586,0.281756180819282,1.01306097286357,0.311031038105834,0.431140560658772,"NS","S000003074","MLC1","852772","MLC1"
"YGL107C",112.255804223643,0.581238074370371,0.247790068717888,2.34577129099802,0.0189877547120112,0.0450706354923794,"NS","S000003075","RMD9","852771","RMD9"
"YGL108C",64.788791537205,-1.29500327757415,0.365050461054377,-3.53897787786337,0.000401679513246629,0.00178165331870778,"Down","S000003076",NA,"852770","YGL108C"
"YGL110C",76.1649881950408,-0.7206513582847,0.297294404296194,-2.42366297905752,0.015364857158066,0.0379927293509036,"NS","S000003078","CUE3","852768","CUE3"
"YGL111W",40.4018220681111,0.103054178560347,0.320612953184618,0.319325854891315,0.749479428791864,0.826744980588764,"NS","S000003079","NSA1","852767","NSA1"
"YGL112C",61.1176782700747,0.590742851223876,0.266858413429712,2.21422537333143,0.0268132792532103,0.0598704523926392,"NS","S000003080","TAF6","852766","TAF6"
"YGL113W",39.2521285263271,0.378208916855855,0.281126623985633,1.34713244586199,0.177937580052655,0.279008033630191,"NS","S000003081","SLD3","852765","SLD3"
